itemID,itemKey,publisher
552,QX3E9UY8,"Center for the Visual Arts"
553,7SDSLPJQ,"[s.l. : s.n., 1975?]"
554,9566N2AN,"Konrad Fischer"
555,XNR6YWQN,"[Publisher not identified]"
556,NFJ5LHNR,"Anales Coloniales"
557,U78VUHLE,"Bloke Papelero Transhumante"
558,EXZHTHWZ,"Bloke Papelero Transhumante"
559,AU2VV7XD,"Bloke Papelero Transhumante"
560,NPIU43R3,"Editorial Cornoque"
561,G8N9W4KB,"[Jon Martin]"
562,LMWTRLAN,"Voces de Mujeres"
563,7DVDPCEM,"[Eva Carot]"
564,CZWY9T95,[Cristinaperisgrau]
565,4PQ6JQRB,"Publicaciones Humo : Naming Books Publishing"
566,NX3QLDXW,"[Ari Kiss and 10 others]"
567,CZHRQ9YT,"Ilo Studio"
568,97J58JV9,"[Spain] : [Ari Kiss and 10 others], 2017."
569,CWIIU5PN,"Ilo Studio"
570,ECUIJAZJ,"[Luci y Sus Amigos]"
571,C7XFK2GP,"Marta Cartu"
572,MJEEACHM,"Feminismo Estrías Autogestión"
573,UG3Y8WV4,"Feminismo Estrías Autogestión"
574,DLNMAXFR,"Feminismo Estrías Autogestión"
575,EJQS9DKG,Merma
576,5HE66QJP,"[publisher not identified]"
577,WC7PBIEZ,Artpolice
578,N6MGYWU6,"Minneapolis, MN : Artpolice"
579,8ZU2G8DX,"COHITEPA Conexión : Dicephalia : Fundación Cerros de Bogota : Bogotá Mejor Para Todos"
580,F8QZN3LE,"Associação Chili Com Carne"
581,8PRH988Q,"Portugal : Associação Chili Com Carne, 1992-"
582,SCJB7F6I,"[Arte Subersivo Hakai Teki Ato]"
583,H87IGE8C,"Planeta Gris Ediciones"
584,RDDFDMP3,"Associação Chili Com Carne : Ruru Comix"
585,EA4NCJSA,"[Júlia Barata]"
586,Q7GZ8GUL,"[Los Diletantes]"
587,5FWWPYDS,"Teenage Thunder"
588,NWM89GI7,"Ediciones Bivalvos"
589,KVRVASMJ,"[Alvaro Nofuentes]"
590,YCMPEKWU,"Artur Laperla y Marcos Morán"
591,Z6S29Y8Y,"Editorial Morsa"
592,XBZ4KLXL,"Humano Derecho Radio"
593,KIY2D7G9,"[Carlos Piñol and David van der Hofstadt]"
594,YCWJQIQI,"[UL Colectivo]"
595,SA9BTRLI,"Ediciones Q3"
596,X2KTU2N5,"[Mexicali] : [UL Colectivo], [2012?-2017?]"
597,LR9PE6LT,"[Ediciones Bezerrú]"
598,3NRP6GPL,"[publisher not identified]"
599,IY6ESSPW,"Ediciones Valientes"
600,AU36M75T,"Claudia Mendoza Olivar, Gerardo Mendoza Olivar"
601,4AUU9HW6,"Ediciones Trasnochadas"
602,I2GISXQX,"Celinda Ojeda Gonzalez"
603,P4YUTULC,"Zainab Al-Mashat, Sarah Alfarhan"
604,V9NTI6BG,"Luisa Hiromi"
605,6P62J7NT,[Escif]
606,UIUZXQCI,"Hola Ediciones"
607,HSGH6N4A,"Ediciones Valientes"
608,T8YIB34W,"MC Edições Ministério da Contrapropaganda"
609,6AXIQQKZ,Entramados
610,BCILFMRK,"[Yaminay Chaudhri]"
611,MWTMTENE,"Magnolia Cartonera"
612,KUTYNXGY,"Magnolia Cartonera"
613,7EQYWYXH,"Lit ediciones"
614,KEC4CEVK,"Udli Editions"
615,IR55UG2A,"Small Editions"
616,XSLKQWY9,"[publisher not identified]"
617,JCZYZZRR,"Ediciónes Agotadas"
618,K7MIXPJ9,"Something Else Press"
619,RBC7F3TV,"Nexus Press"
620,GXY9N46I,"New York : P.P.O.W. Gallery ; Boston : Howard Yezerski Gallery ; Chicago : Stephen Daiter Photography, c1997."
621,NTVZIRLV,"Women's Studio Workshop Print Center"
622,9IXNB9Y7,"Granary Books"
623,EHHNIHL5,"Hirsch Foundation"
624,B68GWBNJ,"All'insegna del pesce d'oro, 1967."
625,BHZT8DG4,"Seth Sieglaub"
626,YKNYU9HC,"Édition Sonnabend"
627,WI8AKUQ2,"Women's Studio Workshop"
628,5L2TAD4P,"Women's Studio Workshop"
629,39NEFI87,"Southeast Museum of Photography; Visual Studies Workshop"
630,CLFJCLPS,"Visual Studies Workshop"
631,PMVKE79R,"Visual Studies Workshop Press"
632,2G2XDJXS,"Visual Studies Workshop"
633,JUGVDXER,"Tanya Guryel"
634,Q8RKLL88,"[publisher not identified]"
635,Q3C6H3S9,"Eberhardt Press"
636,Y6NC37TB,"[publisher not identified]"
637,3GPVGP8S,"[IGD, It's Going Down]"
638,L9YNDZRC,"Pioneers Press"
639,NZY8G3ZQ,"Lansing, Kansas : Pioneers Press, 2016."
640,YAGJAXQY,"[Dan Gorostiaga-Marginal Man Works]"
641,KNN38TCB,"Olaf Ladousse"
642,43IKFHMH,"Editorial La Sangre de la Musas"
643,BD9DAHKE,"[publisher not identified], 2014-"
644,2DBNI32G,"[Carlos Piñol and David van der Hofstadt]"
645,6ULUMSV7,"Colectivo Virtual Room"
646,6Y5GE5R7,"[publisher not identified]"
647,PPDN8T3H,"[Pilar Barrios]"
648,PWRQWWXJ,"[Sopapo ; Gráficos Torete]"
649,5RB7IVGW,"[publisher not identified]"
650,ZE86WRQ2,"Editorial Quimantú"
651,E4X2LA9A,"Los niños perdídos Ediciones"
652,YYYUY68B,"Hazlo pirata"
653,RFHXKPRS,"McGruder Publishing"
654,SHZEN9I9,"Lote 42"
655,P2EF5MPR,"Cranky Pants Press, ; Nexus Press"
656,V9GG5ER6,"Nexus Press"
657,V4KYQD7L,"Verlag der Buchhandlung Walther König"
659,38QRZLWU,"Chronicle Books"
660,3K88QLE3,"Edition Solitude"
661,DGTIK5II,"Edition Solitude"
662,RXHBT3BK,"Book Works"
663,4BLVQYYX,"Visual Studies Workshop"
664,DB86D3LW,"Smart Art Press"
665,UXJCPNTE,"Smart Art Press"
666,YZ6RI9B8,"Visual Studies Workshop"
667,RVLQ7J7G,"Book Works"
668,PZAIVR4Z,"Visual Studies Workshop Press"
669,R8CCCWWJ,"Jubilee Press"
670,ZZ2NKQX5,"Nazraeli Press"
671,B76AVV9G,"Visual Studies Workshop"
672,85RVKHNR,"Nexus ; Weproductions"
673,RJYCBIDD,"Stone Bridge Press"
674,F2T7BGC6,"Edition 7L/Steidl"
675,H9RXTD3X,"Visual Studies Workshop"
676,5FKYPUSB,"Chronicle Books"
677,U8GFLWUL,"Tate Liverpool"
678,JLY4R37H,PaceWildenstein
679,8H8K53XS,"PowerHouse Books"
680,L9UBUAFB,"Nexus Press"
681,ZIDP47J2,"Atlanta, GA. : Nexus Press, 2000."
682,QE8MHPH6,"City Lights Books"
683,2LMUF9JJ,"S. McCarney"
684,TU7RXM6C,MXPress
685,AWBGV5XQ,"Nexus Press"
686,WT3LJVAP,Violette
687,UBM3NK7Q,"Visual Studies Workshop Press"
688,HUA9ZMZN,"Visual Studies Workshop"
689,LJK2WTQ2,"Nexus Press"
690,LJRAQL55,"Zurich, Switzerland: Edition Patrick Frey ; New York City : Distributed in North America by D.A.P. ; London : Distributed in Europe, Africa and Asia by Thames and Hudson"
691,8HI9LLCQ,"Visual Studies Workshop Press"
692,GZPMY28X,"Nexus Press"
693,RCB8SFZ7,"Harvard University Art Museums"
694,FEUU4JSU,"LAKOL Publications"
695,G4CPAXVL,"Rochester, New York : Visual Studies Worshop Press, 1998."
696,E7Z5PCLC,"Monacelli Press"
697,JC76F3TI,"Artspace Books"
698,TPYQ6DEA,"A. Martens"
699,6ZGX3Z2U,"Ediciones Armadillo"
700,V4HXWN6L,"Asociación Cultural Malavida"
701,XIQTDYLJ,"[Artistas Unidos]"
702,JB58WJ2F,"Ediciones La Corva"
703,X28UFSIA,"Fruta Galáctica"
704,35MPK5SD,"Letras rebeldes"
705,6ZCDGCE8,"Gold Rain"
706,9R94SFD8,"Gold Rain"
707,L92ULJPB,"Gold Rain : Da Substanz"
708,XMARXJK4,PuraCostra
709,R37KF468,PuraCostra
710,IYMJ36CS,"Café Fanzine"
711,XXCFCDUJ,PuraCostra
712,XYW6GIAA,"Ediciones Bivalvos"
713,FHERLFEX,"Screetone TV"
714,FUVJSUUL,"[Hardworking Goodlooking]"
715,2KAJQNTD,"Río Arriba"
716,MM6GC6K6,"Víctor Lucero"
717,YZNUTRGE,"Víctor Lucero"
718,IED86E6A,"Víctor Lucero"
719,TMASMLQQ,"Víctor Lucero"
720,JV7UGSU4,"Víctor Lucero"
721,D4MYSKBZ,"Víctor Lucero"
722,86VP9E9L,"Old Growth Press"
723,WYANRL2T,"Apa Apa"
724,YFBX7EHQ,"Ediciones Valientes"
725,TS2PI6VB,"Ediciones Valientes"
726,S4DBX4W2,"[publisher not identified]"
727,U7RRBB5Y,Paranoidland
728,BSKGZTRG,"Oaxaca : [publisher not identified], [2014?]-"
729,UE733Q93,"La Calaquita"
730,X3HANWBF,Geobrujas
731,8ZDQV6SW,"{Publisher not identified]"
732,JEBXA4Z2,"[Publisher not identified]"
733,N8ZT2XD7,GenderFail
734,E93H99BP,"El Colectivo Mujeres y Hombres Rebeldes en Lucha por la Humanidad"
735,HDI4G5XE,"Sapata Press"
736,VAZYRDT8,"Centro Social Okupado e Autoxestionado A Insumisa"
737,IVA9V2EE,"ESAD Matosinhos"
738,7YQSH5Y3,"Revolta dxs caracois"
739,Z47EDSGU,"Jauría Ediciones"
740,N87G2YY5,"Edições 3 / 3 : Mundo Fantasma"
741,89MVNVPV,"Edições 3 / 3"
742,LXVNM47M,"[Porto, Portugal] : Edições 3 / 3, [2018]"
743,G5MUQTH6,"Porto, Portugal : Edições 3 / 3, [2017]"
744,7J79EIQR,"Edições 3 / 3"
745,VTBYZ63F,"Casa Editorial Leio Todos!"
746,2NDSDWGA,"[Publisher not identified]"
747,G55L2LUQ,"Mundo Fantasma"
748,37TIBPI2,"Mundo Fantasma"
749,L9GKK8R9,"Beibi Creyzi Editorial"
750,IZZ4KSBN,"Mundo Fantasma"
751,NCSL9T3K,"Malavida Promotora Cultural"
753,ITKYV6QS,Kalicabra
754,HFZFE4S2,"Coletivo 'Quiabo da Lapa'"
755,8Y8J7M4X,"[publisher not identified]"
756,IU9THIXG,"[Marginal Man Works]"
757,RPQVMZX6,"[Marginal Man Works]"
758,VYMYU6IN,jettycomics.com
759,ZWM7TQ42,"[Victor Lucero]"
760,JQ4JVFNE,"Ediciones Amables"
761,AEG4ZAZ5,"[publisher not identified]"
762,8B3RLINK,"Edgar Clement"
763,ML3ZJB3G,"Abrazo Ediciones"
764,Z64SWFY3,"Kuzkina Mat"
765,KIPHNKRH,"Rio T., Lightriot.com"
766,QSV54L9V,"Rio T., Lightriot.com"
767,N27W393E,"[Amadeo Gonzales]"
768,4C6IFEN9,"[Publisher not identified]"
769,VP527ARM,"Nexus Press"
770,VSQKW4BW,"Visual Studies Workshop Press"
771,ZSX4EAAX,"Visual Studies Workshop Press"
772,C9TSNWCL,"Montage 93, International Festival of the Image : Visual Studies Workshop Press, 1993."
773,QA3AAH6T,"Visual Studies Workshop Press"
774,UL9CIKQK,"Visual Studies Workshop"
775,XSIHYN76,"Visual Studies Workshop Press"
776,H22JJDE8,"Visual Studies Workshop Press"
777,H386I5HW,"Visual Studies Workshop Press"
778,JGCRV4IQ,"Nexus Press"
779,7WDYBE98,Rizzoli
780,HWY669W3,"Art/Life Institute"
781,J9UDTQC5,"Women's Studio Workshop"
782,295QKGDP,"Women's Studio Workshop"
783,RMIU5AMJ,"Women's Studio Workshop Print Center"
784,YDQWE48C,"Women's Studio Workshop"
785,KLU7EFTT,"Rosendale, N.Y. : Women's Studio Workshop, 1982."
786,3RHMW5DG,"Women's Studio Workshop"
787,CFVQRN6Y,"Women's Studio Workshop"
788,VI4HLIAV,"Costalazo Ediciones"
789,SUJSPEJ5,"Costalazo Ediciones"
790,E6896F2F,"Costalazo Ediciones"
791,XL7K4DUW,"Costalazo Ediciones"
792,APMWZQM9,"Costalazo Ediciones"
793,B5G84A4S,"Costalazo Ediciones"
794,M772VPXX,"Costalazo Ediciones"
795,6GX4BIVF,"Costalazo Ediciones"
796,PRLVFBTL,"[Claudia Rodríguez]"
797,CYMR369X,"Maricarmen zine"
798,9ZXVE6G4,"[R-evolución zine]"
799,ZH5IQLBU,"[publisher not identified]"
800,HVL83FR8,"[publisher not identified]"
801,G26H3I22,"[Andrei Dalamari]"
802,P6XD9TVK,"Alex Xavier Aceves Bernal"
803,MYLPMP7J,"[Liz Misterio and Alex Xavier Aceves Bernal]"
804,4U63M835,"Gaspar Pujadas"
806,FF2QPZEI,"[Publisher not identified]"
808,D2XURF7I,"[Publisher not identified]"
809,VITG47PN,"[publisher not identified]"
810,NH9G94UH,"[publisher not identified ]"
811,KYDT2VVI,"[Gaspar Pujadas]"
812,ZSZS7SPT,"Felipe M."
813,CAK49BUD,"Cazuela Comics"
814,TFKEXZ83,"Cazuela Comics"
815,MJSHTL5K,"Gaspar Pujadas"
816,PBVYIKQI,"Vicky's Books"
817,V5BSK53R,"La Choriza"
818,HZXR8GHV,"David Kerr"
819,ZA5DQQ5P,"[María Katia Munares S]"
820,XCWURXUE,"[publisher not identified]"
821,EQD5HYZZ,"Minneapolis, MN : Artpolice"
822,NKXG83IB,"Perra Tóxica Fanzines"
823,HT5X2CQI,"Nicole Bachmann"
824,SHJISMGP,tART
825,EXTXG6LP,"[Dominic Fortunato]"
826,F8CM28ZZ,"Cut & Paint"
827,AG374V46,"Hannah K. Lee"
828,K3QXRP5P,"Temporary Services"
829,ASW8VCVR,"La Valija de Fuego Editorial"
830,FM84DCMZ,Vandaliart
831,7PKNZ4JR,"Distributed: [Bogotá, Colombia] : La Valija de Fuego Editorial"
832,WUSJWT8A,www.alexanderrios.wordpress.com
833,ZWWTFYSP,"Libre Configuración y Proyecto Genoma Poético"
834,L3WPWRTB,"Libre Configuración y Proyecto Genoma Poético"
835,Q75HKEZX,"Arcangel Surfware"
836,FX4DFSVG,"Colectivo Editorial de Mujeres en Prisión"
837,3GFXLX7T,"S. Massey"
838,TBWLPQME,revistaelvira
839,CIUA42IL,"Ediciones Puré"
840,AG7T2BVL,DeadbeatClubPress
841,N2D5LKTP,"Picture Box, Inc."
842,MXDUZBQN,"Rio Aubry Taylor, 2013"
843,WHNS74ZP,"Light Riot Productions"
844,RS26KM2Q,Copodeazucar
845,XJHLFC4R,"Kamikaze Press"
846,7AF6FW27,"Sawdust Project, 2012"
847,5L6QYGQZ,"SST Publications"
848,QIQ2UMQA,"Murcia : Barcelona, Minimo Esfuerzo"
849,9QI99RYM,"Murcia : Barcelona, Minimo Esfuerzo"
850,BIDI7WCN,"Kamikaze Press"
851,8UVS8JP4,"impreso por Lo-Fi Company"
852,SGMUB46W,"Kamikaze Press"
853,DN46BWLA,"Kamikaze Press"
854,HUY959WE,"Cooperativa Editora El Calamar"
855,CBUYF3ST,"Red Trillium Press"
856,52F84BLP,"Lapp Princess Press ; Printed Matter, Inc."
857,IJHA2CGX,"Christine Kermaire"
858,DNVLI4KM,"[Lapp Princess Press]"
859,YTGTDPVI,"[S.l. : s.n.]"
860,X8ZYSC4C,"[R. Cronin?]"
861,6KM93CC7,[s.n.]
862,B4BBDBEF,"[University of Southern Maine?]"
863,KNRYI9SX,"alexanderríos"
864,7KFAUHSU,"México, D.F. : Mondao corp"
865,R2WFIG9R,"Tatevari Ediciones"
866,2RFFS5BN,"Angélica María Zorrilla : Taller Arte Dos Gráfico"
867,EINUFS77,"La Silueta Ediciones"
868,QLZ9P6ZW,Brizzolis
869,LIXLYRH2,"Christine Kermaire"
870,VLALFDAI,[s.n.]
871,B86F5TBB,[s.n.]
872,PJMWULKA,"Ediciones del Astronauta"
874,437HJJRW,"Ediciones Taller Arte Dos Gráfico ; Galería Nueveochenta"
875,LKBCYY6R,[s.n.]
876,35RT26RN,"Ediciones Taller Arte Dos Gráfico ; Caracas : Galería Fernando Zubillaga"
877,UK9QJXB3,"Crooked Letter Press"
878,VLKEXY4L,"Somnambulist Tango Press"
879,4MY6QF9D,"J&L Books"
880,BNX4NZCG,Petra
881,EZXJR27I,"Ediciones de Ruina"
882,DL7BFHHU,"Museo de Arte Contemporáneo de Castilla y León ; Bogotá, Colombia : La Silueta Ediciones"
883,3475W58I,"Blue bluer books"
884,3YQT4G2T,"Journal of Aesthetics & Protest Press"
885,NHG3LVCB,"Rochester, N.Y. : Visual Studies Workshop"
886,4RPSYI95,"Visual Studies Workshop Press"
887,Z8XTQ87C,"Actar Editorial ; Fundacio Pilar i Joan Miro"
888,N6DJXKFQ,"Fundación Senda : ideaa, Instituto de artes aplicadas"
889,GR63RUQT,"Taller Martín Pescador"
890,JPIPXFRQ,"Book Works"
891,YTMMPSV5,Ochre
892,3R472YV3,Cacahuate
893,6ZSQUJFQ,"Edition Bischofberger"
894,MYI3QKVP,"Walther König"
895,S7EVKLCE,"Actes Sud"
896,Y674F2JV,"Kehrer Verlag"
897,54B9KKC3,"Self Help Graphics & Art, Inc."
898,R87MHDAV,"Onestar Press"
899,PGMABZSS,"Inky Press Productions : Distributed by Prairie Book Arts Center"
900,Z5P73KIC,[s.n.]
901,3L36U9YX,"Inky Press Productions"
902,NYLUKXKE,"Inky Press Productions : Distributed by Prairie Book Arts Center"
903,2XLRZGND,"Inky Press Productions : Distributed by Prairie Book Arts Center"
904,DXHKFESU,"Inky Press Productions : Distributed by Prairie Book Arts Center"
905,9YGT33QG,"Urbana, Ill. : Inky Press Productions : Distributed by Prairie Book Arts Center, c1990."
906,F95AQ7S7,"Center for Book & Paper"
907,NMGRZ6LM,"Susan Leeb"
908,L7W2PX87,"[Nexus Press]"
909,6STZMJ5M,"Borowsky Center for Publications Arts at the University of the Arts"
910,5IMTCWXD,"Distributed by Prairie Book Arts Center"
911,24ICFDNJ,"Inky Press Productions"
912,W2E83SS4,"Inky Press Productions : Distributed by Prairie Book Arts Center"
913,5HEDP9TN,"Inky Press Productions : Exclusively distributed by Light Impressions Corp."
914,4XLAVPFT,"The Architecture Society of Atlanta : Nexus Press"
915,D9VQPSUU,"Nexus Press"
916,4GLWNBHH,"[Privately printed?]"
917,NJKS5QK2,"Susan Leeb"
918,Z7E9RQD8,"Nexus Press"
919,P3N2IHVX,"Nexus Press ; Interplanetary Productions"
920,S3PRV2XI,Umlaut
921,HZ3BJGBQ,"Argentina : la marca editora"
922,DP5Q7J4G,"West House Books : The Cherry on the Top Press"
923,7A67JC4V,"Panta Rhei"
924,RFEVIG5A,"A. Olgiatti"
925,Q9FVYBSE,"[Argentina] : A. Olgiatti, [200-?]"
926,GAD4GLLL,"A. Lóbez?"
927,FGQXA465,"Demipage Services"
928,Q5394CDI,Cuentahilos
929,5H8TMN3T,"P. Medina"
930,7P6ZWQRP,"Cooperativa Editora El Calamar"
931,RTHTYZE9,"Central Creación & Comunicaciones"
932,8BGI24VU,"College Art Association"
933,6QD6LFLP,"Papelera Palermo, Casa de Oficios"
934,LAIFRBQW,"R. Veroni"
935,56FFTVRF,"La Marca Editora"
936,MLG6XYC2,"Asunto Impreso Ediciones"
937,YCJVW6Y6,"Fundación Senda : Ediciones VOX"
938,U6KEP6KP,"Ediciones Larivière"
939,S42V8EBK,"La Marca Editora ; Available through D.A.P."
940,D4Q7IQKJ,"Mondao corp"
941,NXFZ7UE4,"Colección Orbital"
942,ATWH79ZN,[CIPAL]
943,CLACMR53,"Ediciones el Pinguinazo"
944,XPS4S9DR,[S.n.]
945,97A37L43,"Universidad de West of England"
946,5XFCZ3TR,"little studio"
947,GWDGSS4R,"Ediciones Vigía"
948,AJE8UGW7,"Ediciones Vigía"
949,YUIPWEIK,Vox
950,2I97YIIG,"Latín Gráfica"
951,5JVN6K8F,"Tumbona ediciones"
952,WJQH6VMK,"México : Apógrafos, 1992."
953,MFL3UL5M,"Apógrafos"
954,NI3UZLKS,"Petra Ediciones"
955,F7ZVT286,"Artimo-Gijs Stork ; Distribution, D.A.P."
956,X4EF7EBQ,"Impresión Latingráfica"
957,C3KU9PZ5,Pocketbooks
958,LTJ67PKM,"Casa de Oficios"
959,WJI3MS2X,"Book Works"
960,XSZNK8DL,"Book Works"
961,7MFURWM7,"Visual Studies Workshop Press"
962,6M5DVI7W,"Visual Studies Workshop"
963,L8L2D7EQ,"Visual Studies Workshop"
964,JTI6FSV8,"Visual Studies Workshop Press"
965,R47BWPEK,"Visual Studies Workshop Press"
966,G4T6UY2M,"Productiongray Editions"
967,L3TS5FQB,Productiongray
968,3BQCQGHP,Holzwarth
969,EJGSE7FM,"Big Jump Press"
970,QQE5ACCC,"Crown Ring Press"
971,8S2NDJKF,"P.S. Press"
972,7X2BWWRD,"Il Buon Tempo"
973,77LCCKPR,"Indulgence Press, 1994 (Philadelphia, Pa. : University of the Arts, Borowsky Center for Publications)"
974,RQWLU7RY,Bookery
975,FXNAD3KQ,Bookery
976,NLPJCCNA,"A. Lorenz"
977,VLVKFL26,s.n.
978,78ATIMKR,"Maryann Riker"
979,GGCQLDFC,Canongate
980,9LQCEIZA,"Red Parrot Press : Barbara Milman"
981,8L8MVWM2,"Carolyn Leigh"
982,E8JN5ASB,"Archetype Press, Art Center College of Design"
983,MZRDKDKZ,"Fine Art Society"
984,DW5PRAEB,Steidl
985,PEAVVEJD,"Taller Leñateros"
986,UR32YPZA,"Pina Estudio"
987,RP9PTXG3,"Asunto Impreso Ediciones"
988,5HGCJU7Q,"Eloisa Cartonera"
989,JY9Y4AXX,"Eloísa Cartonera"
990,6BBVES93,"Eloísa Cartonera"
991,XPFDFL9C,"Eloísa Cartonera"
992,NVRCGSWV,"Eloísa Cartonera"
993,ZCP4MY98,"Eloisa Cartonera"
994,TDI6UIIQ,"Eloisa Cartonera"
995,9TN9ELNF,"Eloisa Cartonera"
996,CC3R9EQJ,"Women's Studio Workshop"
997,KVC8CGLL,"Ketone Press"
998,96994UU5,"Taller Leñateros"
999,PF87CGQ6,"[The author]"
1000,LZX5FAS5,"Scripps College Press"
1001,5M4884ZK,"University of the Arts ; In Cahoots Press"
1002,KDYM4HVW,"May Day Press"
1003,YZQ68FSS,"Washington : May Day Press, c2005."
1004,CXV7V324,"Press of the Nova Scotia College of Art and Design"
1005,G4YIB67F,"Gates of Heck"
1006,RP5H9K4J,"D.L. Matott"
1007,TP48X73P,"Museum of Modern Art : Distributed in the United States by D.A.P/Distributed Art Publishers"
1008,F3QBXGRS,"Four Walls Eight Windows"
1009,IUIAF2BG,"PictureBox : James Cohan Gallery : Distributed by D.A.P./Distributed Art Publishers"
1010,K856VISY,"PABA Publishing"
1011,EZHEFCGQ,"Coracle ; Granary Books"
1012,LGHHN6E2,"Granary Books, Inc."
1013,M29I87GV,"Philadelphia Museum of Art in collaboration with Relâche"
1014,63CLA4EH,"Ellie Snow"
1015,3M7S4K3S,"MIT Press"
1016,GYKXT3ZU,"J. Hockensmith"
1017,SGM76QTY,"Éditions Flux"
1018,JL26M7HY,"Thames & Hudson"
1019,MUDYUYYG,"Köln : Walther König, 2003."
1020,EPSRTBIW,"Walther König"
1021,55AYQ227,"Kyle Bravo"
1022,YJJPTV8A,"Hot Iron Press"
1023,4KEA7MUE,"Hot Iron Press"
1024,9JB7XNFQ,"Hot Iron Press"
1025,GE5LNEJX,"Hot Iron Press"
1026,8P478H9S,"Quarry Books"
1027,GNEJCRC6,"Asunto Impreso"
1028,PSIY8T9P,Turner
1029,LRRPVEM6,"Steidl ; Thames & Hudson"
1030,DBI69A84,"Bay Press"
1031,ZE2MCHZ5,"La Marca"
1032,PR4YABJB,"R. Veroni"
1033,WZ6RKQU4,"Estudio Gráfico del Barrio del Caballito"
1034,7YP5CRQH,"La Marca Editora"
1035,E26WR9FM,"La Marca"
1036,JJDIN7JI,Xul
1037,4EPKWKUP,"Four Walls Eight Windows"
1038,P9KVEARW,"Regen Projects, in collaboration with Hatje Cantz Publishers ;; [Distributed by] D.A.P., Distributed Art Publishers, c2004."
1039,MC93D5KJ,"Ediciones del Ermitaño ; San Pedro de los Pinos : Solar, Servicios Editorales"
1040,H98IN98U,"Ediciones del Ermitaño"
1041,2N8GIG9N,"Pina Estudio"
1042,5ET5C743,"Terraza libros"
1043,IJLAIRFH,"Maurizio Corraini"
1044,RE4DDU63,"Galería Gara"
1045,5MR6N2EH,"Mystical Places Press"
1046,26L6AHPZ,"Wenatchee, WA. : Mystical Places Press, 2003."
1047,IP2W3DR3,"Mystical Places Press"
1048,8R3DYXT7,"Mystical Places Press"
1049,F5SAHEJG,Zeta
1050,WHXWVCZV,"Fin del Mundo Ediciones"
1051,E4K7PL4T,"Onestar Press"
1052,N45ZMXU8,"La Marca"
1053,6GPCQB8Z,"MIT List Visual Arts Center ; Distributed by Distributed Art Publishers, Inc.,"
1054,G6D5X2ZX,"Onestar Press"
1055,GGGNGSFL,"Hatje Cantz ; Distributed Art Publishers"
1056,XVHLYVHD,"Eloísa Cartonera"
1057,BBS6NWT3,"Walther König ; Muśee dàrt moderne"
1058,KDU6G368,"Industries perdues, Oboro"
1059,QWJ3A7AB,"[Montréal] : Industries perdues, Oboro, [2003]"
1060,8EMCZ4RX,"Purgatory Pie Press"
1061,ZR3EVKZK,"Foolscap Press"
1062,XDBSZ28T,"Santa Cruz : Foolscap Press, 2002."
1063,88QIC9RV,"Deconstructed Artichoke"
1064,2ZYFFYXC,"H. Weston"
1065,Q9FZABYB,Zelda
1066,2729CLEN,"[H. Weston]"
1067,FTL9XKQT,"[B. Wehr]"
1068,ER97V5RV,"Cackling Crones Press"
1069,I6DX8GRX,"Naughty Dog Press"
1070,SBH8W73W,"Circle Press"
1071,RYSYVYCZ,"B. Wehr"
1072,KZE6K2MC,"Scripps College Press"
1073,4M2KKB9X,[s.n.]
1074,Y6WZB32L,"L. Morrison"
1075,428DSIX4,"Green Chair Press"
1076,DFWYZM67,"Alberta Press"
1077,K3NDLM8E,"New York : Aperture, [2015]"
1078,2IEA8TB9,"London : Phaidon, 2017."
1079,SQ5T9IP8,"New York, N.Y. : Aperture, c1992."
1080,BBKZ77TP,"London : National Portrait Gallery, 2003."
1081,77QXVE2C,"Pasadena, Calif. : Twelvetrees Press, [1985]"
1082,PYFBVVZC,"Stockholm : Moderna Museet ; London ; Cologne : Koenig Books, [2015]"
1083,QXFPEGLD,"L. Oates"
1084,7BDVQGI4,"Ugly Duckling Presse ; Distributed by Small Press Distribution"
1085,3B5FYHRQ,"Ediciones Vigía"
1086,V9XTTKYM,"Gefn Janus Unlimited"
1087,PWB3E6CW,"Matanzas, Cuba : Ediciones Vigía, octubre 1996."
1088,SBM74M3S,"Gagosian Gallery"
1089,A92FKJZ9,"Kent Fine Art : T. Westreich"
1090,XP8Q896Z,"König ; Distribution outside Europe, D.A.P."
1091,6I9LT2TJ,"Women's Studio Workshop"
1092,A2ADQCVL,"Artspace Books"
1093,R2V4AMGF,"Washington: Library Fellows of the National Museum of Women in the Arts (Queen Beach Printers)"
1095,ML555VRY,"El Croquis"
1096,HM6IY3MU,PhotoForum
1097,48DNBAW7,"Nexus Press ; Space Heater Editions"
1098,CIMEKKTL,"Smart Art Press"
1099,EDTISABI,"Women's Studio Workshop"
1100,7FGBV8T8,"Granary Books"
1101,W8GSJ37L,"Artspace Books ; U.S. [distributor] Serpent's Tail c/o Consortium"
1102,QNMC7XI6,"Leo Castelli Gallery"
1103,VDN9LQ7I,"Nexus Press"
1104,ADFY3ARQ,"Book Press?/Nexus Press"
1105,SJWFU36R,"Book Works"
1106,RY9QCRNN,"Portland Institute for Contemporary Art : New York, NY : Distributed by Distributed Art Publishers"
1107,PCWAH9NG,"E. Banks"
1108,2D9PRTRQ,"Nexus Press"
1109,GUKASHW9,"Nexus Press"
1110,GJRIRZ9V,"Nexus Press"
1111,QFHMVHPM,"Nexus Press"
1112,US4EHVZK,"European Photography"
1113,GCWQFCNM,"[Bologna, Italy : Novelties of Purpose, a division of Angela Lorenz Artists Books, 2002]"
